card_id,name,set_name,market_price,predicted_relative_return,pred_lo90,pred_hi90,percentile,direction_flag,direction_flag_percentile,signal_strength,top3_drivers,cardmarket_eur_avg30,cardmarket_eur_trend,cardmarket_eur_usd_div_z
sv8pt5-168,Bloodmoon Ursaluna ex,Prismatic Evolutions,63.95,0.01020780758169585,-0.1697738118461608,0.24113929836651413,40.1673640167364,none,none,strong,log_price -0.10; premium_asof -0.07; rarity_SIR +0.05,50.13,49.59,-0.5470279076804713
sv4pt5-241,Chi-Yu ex,Paldean Fates,11.86,0.010110567116456151,-0.12723138010423862,0.1941094702122947,39.9581589958159,none,none,strong,mispricing +0.07; artwork -0.04; mid_skew -0.03,8.17,7.74,-1.0326876243859433
swsh7-176,Arctovish V,Evolving Skies,3.26,0.009998008705654435,-0.138177678951642,0.1867736529141898,39.74895397489539,none,none,strong,log_price +0.09; set_age +0.09; mispricing -0.08,4.03,4.48,1.8204023603138406
swsh7-170,Volcarona V,Evolving Skies,6.5,0.009704540343508056,-0.13847114731378837,0.18648018455204343,39.53974895397489,none,none,strong,set_age +0.09; mispricing -0.06; log_price +0.05,5.13,5.66,-0.17015942697934547
sv3-225,Pidgeot ex,Obsidian Flames,20.7,0.00964268693344515,-0.1703389324944115,0.24057417771826342,39.33054393305439,none,none,strong,mispricing +0.12; rarity_SIR +0.05; premium_asof -0.04,17.81,18.33,-0.11188924951135537
swsh12-175,Regieleki V,Silver Tempest,2.62,0.009617406591384334,-0.13855828106591211,0.1863930507999197,39.12133891213389,none,none,strong,log_price +0.10; premium_asof -0.10; mispricing -0.04,2.7,2.88,0.7331396946371886
swsh7-168,Trevenant V,Evolving Skies,3.92,0.009537860116519031,-0.13863782754077741,0.1863135043250544,38.912133891213394,none,none,strong,set_age +0.09; log_price +0.08; premium_asof -0.07,3.76,3.73,0.1491495055425171
swsh10-160,Beedrill V,Astral Radiance,4.28,0.009028215570485349,-0.13914747208681108,0.18580385977902072,38.70292887029289,none,none,strong,log_price +0.07; set_age +0.06; book_pos -0.05,3.95,3.53,-0.3520425107211923
swsh10-198,Origin Forme Dialga VSTAR,Astral Radiance,19.12,0.00867074115222423,-0.1441405827605566,0.12405896542910395,38.49372384937239,none,none,strong,mispricing -0.08; set_age +0.06; mid_skew -0.04,14.69,13.53,-0.8151447178208919
swsh7-227,Inteleon,Evolving Skies,11.03,0.008635722114386813,-0.17308164276981608,0.2065407092650757,38.28451882845189,none,none,strong,set_age +0.09; mid_skew -0.03; artwork -0.03,13.23,8.7,-0.4944101950518956
me1-160,Mega Lucario ex,Mega Evolution,12.14,0.008505134559653012,-0.22940400709230754,0.25776487787311103,38.07531380753138,none,none,strong,set_age -0.07; premium_asof +0.07; rarity_UR -0.03,11.02,11.24,0.047674171278355694
sv10-228,Yanmega ex,Destined Rivals,19.67,0.008499653401270103,-0.17148196602658655,0.23943114418608838,37.86610878661088,none,none,strong,premium_asof -0.11; mispricing +0.09; set_age -0.06,24.18,28.33,2.0814722204525067
sv8pt5-180,Terapagos ex,Prismatic Evolutions,10.22,0.008425006604453146,-0.12891694061624165,0.1924239097002917,37.65690376569037,none,none,strong,set_age -0.04; lifecycle -0.03; artwork -0.03,11.18,11.07,0.6696174921849913
sv10-211,Dondozo ex,Destined Rivals,1.16,0.00818809644234988,-0.22972104520961067,0.25744783975580793,37.44769874476987,none,none,strong,log_price +0.16; premium_asof -0.09; set_age -0.06,1.23,1.15,0.3067006149983175
sv10-230,Ethan's Ho-Oh ex,Destined Rivals,152.49,0.008113094066977147,-0.1718685253608795,0.23904458485179542,37.238493723849366,none,none,strong,log_price -0.16; set_age -0.06; rarity_SIR +0.05,223.92,232.72,2.420973332436891
sv10-234,Team Rocket's Crobat ex,Destined Rivals,61.8,0.008070565758322832,-0.17191105366953383,0.2390020565431411,37.029288702928866,none,none,strong,log_price -0.10; set_age -0.06; mispricing +0.05,59.93,60.35,0.24801894127629473
sv9-183,Iono's Bellibolt ex,Journey Together,37.99,0.00794887747824769,-0.17203274194960896,0.23888036826306597,36.82008368200837,none,none,strong,log_price -0.07; mispricing +0.07; set_age -0.05,33.57,36.26,0.16073824545749527
swsh9-182,Galarian Zapdos V,Brilliant Stars,15.4,0.00791670126605374,-0.17380066361814916,0.20582168841674262,36.61087866108787,none,none,strong,set_age +0.07; mid_skew -0.05; premium_asof +0.04,11.12,10.78,-0.8453353562188866
sv3pt5-187,Wigglytuff ex,151,8.83,0.007807482460008897,-0.23010165919195166,0.25706722577346697,36.40167364016737,none,none,strong,mispricing +0.04; artwork -0.04; premium_asof +0.03,11.41,12.26,1.8766060270676777
sv9-185,N's Zoroark ex,Journey Together,47.23,0.007761524155358659,-0.17222009527249799,0.23869301494017695,36.19246861924686,none,none,strong,log_price -0.08; set_age -0.05; rarity_SIR +0.05,47.84,48.32,0.4320309493192798
sv6-216,Bloodmoon Ursaluna ex,Twilight Masquerade,48.32,0.007688047373612241,-0.17229357205424442,0.2386195381584305,35.98326359832636,none,none,strong,log_price -0.08; premium_asof -0.07; rarity_SIR +0.05,32.59,30.05,-1.1541389165705804
sv4pt5-245,Koraidon ex,Paldean Fates,13.2,0.007587577018083896,-0.12975437020261088,0.19158648011392246,35.77405857740586,none,none,strong,mispricing +0.08; mid_skew -0.05; artwork -0.04,12.31,11.02,-0.31218046260016613
sv4-224,Cofagrigus ex,Paradox Rift,2.11,0.007562796169946906,-0.23034634548201366,0.25682253948340494,35.56485355648535,none,none,strong,log_price +0.12; mispricing -0.07; mid_skew -0.04,1.66,1.69,-0.44621445018065353
sv5-188,Gouging Fire ex,Temporal Forces,3.24,0.007368806931539605,-0.23054033472042096,0.25662855024499764,35.35564853556485,none,none,strong,log_price +0.09; mispricing -0.06; mid_skew -0.03,2.51,2.52,-0.5378227958545312
swsh10-171,Machamp V,Astral Radiance,11.12,0.007222434234399032,-0.1409532534228974,0.1839980784429344,35.146443514644346,none,none,strong,direct_disc +0.14; set_age +0.06; mid_skew -0.05,11.07,10.18,0.00656608927147395
sv8pt5-164,Gholdengo ex,Prismatic Evolutions,50.48,0.0067533051079873225,-0.17322831431986932,0.2376847958928056,34.93723849372385,none,none,strong,log_price -0.09; rarity_SIR +0.05; set_age -0.04,39.29,35.86,-0.8042942300394007
swsh9-183,Galarian Moltres V,Brilliant Stars,21.67,0.006734102818375041,-0.17498326206582784,0.20463908996906394,34.72803347280335,none,none,strong,set_age +0.07; premium_asof +0.04; log_price -0.03,15.14,12.67,-1.301282682684357
swsh10-179,Oranguru V,Astral Radiance,1.99,0.0066603703702186445,-0.1415153172870778,0.183436014578754,34.51882845188285,none,none,strong,log_price +0.12; premium_asof -0.10; set_age +0.06,2.28,1.93,0.2215764917645523
sv5-214,Gouging Fire ex,Temporal Forces,15.74,0.006450805959861146,-0.13089114126083365,0.1904497090556997,34.30962343096235,none,none,strong,mid_skew -0.04; artwork -0.03; mispricing +0.03,13.6,12.45,-0.4856310652426826
swsh10-169,Hisuian Typhlosion V,Astral Radiance,6.3,0.006146236084350649,-0.1420294515729458,0.182921880292886,34.10041841004184,none,none,strong,book_pos -0.08; mispricing -0.08; set_age +0.06,4.02,3.63,-1.3348451461866362
swsh10-176,Hisuian Samurott V,Astral Radiance,3.12,0.006006040792555494,-0.14216964686474096,0.18278168500109085,33.89121338912134,none,none,strong,log_price +0.09; mispricing -0.08; set_age +0.06,2.97,2.33,-0.6603209311645075
sv5-204,Gouging Fire ex,Temporal Forces,51.65,0.0056327744300717665,-0.17434884499778489,0.23656426521489005,33.68200836820084,none,none,strong,log_price -0.09; rarity_SIR +0.05; artwork +0.03,34.65,33.44,-1.0531646858414292
sv6-201,Blissey ex,Twilight Masquerade,4.55,0.005630439103438495,-0.23227870254852206,0.25489018241689654,33.47280334728033,none,none,strong,log_price +0.07; artwork -0.04; mispricing +0.03,2.91,3.02,-0.9887124840496766
sv9-188,Iono's Bellibolt ex,Journey Together,14.42,0.005539563606492821,-0.13180238361420196,0.18953846670233138,33.26359832635983,none,none,strong,vol_6m -0.06; set_age -0.05; mom_3m +0.04,14.43,13.79,0.16804861524534168
sv5-185,Torterra ex,Temporal Forces,4.57,0.005527068669084264,-0.2323820729828763,0.2547868119825423,33.054393305439326,none,none,strong,log_price +0.07; direct_disc +0.05; mid_skew -0.03,2.75,2.85,-1.147272509111803
sv4pt5-243,Miraidon ex,Paldean Fates,15.76,0.0053473953770143785,-0.13199455184368042,0.18934629847285292,32.84518828451883,none,none,strong,premium_asof -0.03; mispricing +0.03; mom_3m -0.03,11.42,12.29,-0.529739162559964
sv4-217,Froslass ex,Paradox Rift,2.51,0.0052535756717219115,-0.23265556598023865,0.25451331898518,32.63598326359833,none,none,strong,log_price +0.11; artwork -0.04; mispricing -0.03,2.13,1.92,-0.5885789953455173
swsh12-171,Chesnaught V,Silver Tempest,2.5,0.0050341901215158235,-0.14314149753578062,0.18180983433005118,32.42677824267782,none,none,strong,log_price +0.11; premium_asof -0.06; mid_skew -0.06,2.53,2.17,-0.1811082258318785
sv4-222,Tapu Koko ex,Paradox Rift,2.24,0.004987433127920266,-0.2329217085240403,0.2542471764413783,32.21757322175732,none,none,strong,log_price +0.11; premium_asof -0.10; mispricing -0.05,1.92,1.73,-0.5593957433290714
sv4pt5-244,Ting-Lu ex,Paldean Fates,6.85,0.004937323642887616,-0.13240462357780716,0.18893622673872618,32.00836820083682,none,none,strong,mispricing +0.08; premium_asof -0.08; log_price +0.04,5.68,5.46,-0.4615058100706759
sv3-212,Vespiquen ex,Obsidian Flames,1.5,0.004218992088827067,-0.2336901495631335,0.2534787354022851,31.799163179916317,none,none,strong,log_price +0.14; premium_asof -0.07; rarity_UR -0.03,1.46,1.49,0.3144263000123971
sv8-219,Pikachu ex,Surging Sparks,29.91,0.004005606905145615,-0.23390353474681494,0.25326535021860364,31.589958158995817,none,none,strong,premium_asof +0.11; log_price -0.05; set_age -0.04,27.24,42.36,1.9865208899563196
sv1-232,Toxicroak ex,Scarlet & Violet,1.96,0.0038958384927576216,-0.23401330315920293,0.25315558180621567,31.380753138075313,none,none,strong,log_price +0.12; premium_asof -0.08; mid_skew -0.04,1.76,1.62,-0.34506710932876855
sv8-247,Pikachu ex,Surging Sparks,90.16,0.003542412655462491,-0.1337995345652323,0.18754131575130104,31.171548117154813,none,none,strong,log_price -0.13; premium_asof +0.11; set_age -0.04,81.75,78.26,-0.18105911113723241
swsh7-216,Garbodor VMAX,Evolving Skies,9.04,0.0033537228185677704,-0.14945760109421308,0.1187419470954475,30.962343096234306,none,none,strong,set_age +0.09; mid_skew -0.05; mispricing -0.04,5.87,6.16,-0.918811808695325
sv4-221,Golisopod ex,Paradox Rift,2.26,0.0033342981754602434,-0.23457484347650032,0.2525940414889183,30.753138075313807,none,none,strong,log_price +0.11; premium_asof -0.09; mid_skew -0.05,1.99,1.85,-0.3764856118454183
swsh12-185,Lugia V,Silver Tempest,18.32,0.0032638909275732693,-0.14491179672972318,0.18003953513610862,30.543933054393307,none,none,strong,premium_asof +0.11; mispricing -0.06; mid_skew -0.05,15.02,14.65,-0.4512569550158439
sv5-194,Farigiraf ex,Temporal Forces,2.31,0.0018720407476213008,-0.23603710090433927,0.25113178406107933,30.334728033472803,none,none,strong,log_price +0.11; premium_asof -0.03; mom_3m -0.03,1.92,2.12,0.015585707955162767
me2pt5-294,Mega Charizard Y ex,Ascended Heroes,386.71,0.0012006974738344367,-0.18051666741036845,0.19910568462452333,30.125523012552303,none,none,strong,log_price -0.22; mispricing +0.13; premium_asof +0.11,346.37,421.28,0.6942290826042693
sv5-205,Walking Wake ex,Temporal Forces,49.38,0.0007962789992806656,-0.17918534042857598,0.23172776978409895,29.916317991631797,none,none,strong,log_price -0.09; vol_6m -0.05; mispricing +0.05,47.33,46.42,0.10378473332088188
sv4-250,Sandy Shocks ex,Paradox Rift,10.05,0.0007511202219992433,-0.1792304992058574,0.23168261100681753,29.707112970711297,none,none,strong,premium_asof -0.08; mid_skew -0.05; rarity_SIR +0.05,7.46,6.76,-0.9535220778822526
sv1-246,Great Tusk ex,Scarlet & Violet,13.84,4.360881415453552e-05,-0.17993801061370213,0.2309750995989728,29.497907949790797,none,none,strong,mispricing +0.08; premium_asof -0.07; rarity_SIR +0.05,11.7,9.97,-0.7647751912514279
sv1-253,Miraidon ex,Scarlet & Violet,8.06,-0.00014759991892499195,-0.13748954713961978,0.18385130317691356,29.288702928870293,none,none,strong,mid_skew -0.04; mispricing +0.04; log_price +0.03,6.04,6.91,-0.22333370097641497
sv10-241,Cynthia's Garchomp ex,Destined Rivals,31.97,-0.00029888298675004516,-0.13764083020744483,0.1837000201090885,29.079497907949794,none,none,strong,premium_asof +0.07; log_price -0.06; set_age -0.06,24.83,23.23,-0.7400921058578067
me2-110,Oricorio ex,Phantasmal Flames,1.36,-0.0003603671845872855,-0.23826950883654785,0.24889937612887075,28.870292887029287,none,none,strong,log_price +0.15; premium_asof -0.09; set_age -0.08,1.58,1.54,0.8640726999241485
sv8pt5-161,Umbreon ex,Prismatic Evolutions,1451.94,-0.0014701240925094976,-0.18145174352036614,0.2294613666923088,28.661087866108787,none,none,strong,log_price -0.31; premium_asof +0.13; mispricing +0.08,1087.51,1100.8,-0.6153939570262968
sv6-189,Sinistcha ex,Twilight Masquerade,1.8,-0.0016257242651115636,-0.23953486591707213,0.24763401904834648,28.451882845188287,none,none,strong,log_price +0.13; mispricing -0.07; mid_skew -0.04,1.41,1.44,-0.4499620643218581
sv5-207,Iron Boulder ex,Temporal Forces,23.27,-0.002184677613642899,-0.18216629704149956,0.22874681317117537,28.24267782426778,none,none,strong,premium_asof -0.07; mispricing +0.07; vol_6m -0.05,18.89,18.52,-0.46627312406492394
sv4-234,Bombirdier ex,Paradox Rift,2.01,-0.002189122951438544,-0.24009826460339911,0.2470706203620195,28.03347280334728,none,none,strong,log_price +0.12; premium_asof -0.08; book_pos -0.05,1.94,1.86,0.045729824026655964
sv7-168,Galvantula ex,Stellar Crown,18.26,-0.002229742118633052,-0.1822113615464897,0.22870174866618523,27.824267782426777,none,none,strong,mispricing +0.07; premium_asof -0.05; rarity_SIR +0.05,16.82,16.36,-0.07061156738670275
sv6-195,Luxray ex,Twilight Masquerade,3.27,-0.0025091286884868598,-0.2404182703404474,0.2467506146249712,27.615062761506277,none,none,strong,log_price +0.09; mispricing -0.04; vol_6m -0.04,2.45,2.73,-0.31212550384399473
sv5-192,Iron Boulder ex,Temporal Forces,1.75,-0.002922531676465806,-0.24083167332842637,0.24633721163699224,27.405857740585777,none,none,strong,log_price +0.13; premium_asof -0.07; mid_skew -0.03,1.67,1.93,0.7474541911377138
sv6-198,Greninja ex,Twilight Masquerade,15.52,-0.002976030685801982,-0.24088517233776255,0.24628371262765605,27.19665271966527,none,none,strong,premium_asof +0.08; vol_6m -0.07; rarity_UR -0.03,9.64,8.64,-1.4119012074940096
sv6-197,Scream Tail ex,Twilight Masquerade,2.88,-0.0031248259497798857,-0.24103396760174045,0.24613491736367815,26.98744769874477,none,none,strong,log_price +0.10; premium_asof -0.05; artwork -0.03,1.81,1.8,-1.1418653251416577
sv10-231,Team Rocket's Mewtwo ex,Destined Rivals,472.71,-0.0035024440001059096,-0.18348406342796256,0.22742904678471237,26.778242677824267,none,none,strong,log_price -0.23; premium_asof +0.08; set_age -0.06,604.16,610.53,1.4935070573759557
me2pt5-253,Mega Audino ex,Ascended Heroes,1.72,-0.004184667502365968,-0.24209380915432652,0.24507507581109209,26.569037656903767,none,none,strong,log_price +0.13; set_age -0.08; artwork -0.03,1.44,1.37,-0.46375415589966085
swsh7-187,Lycanroc V,Evolving Skies,4.09,-0.004498359387367031,-0.15267404704466347,0.17227728482116833,26.359832635983267,none,none,strong,vol_6m -0.16; set_age +0.09; log_price +0.08,5.65,5.95,2.1388146488816684
sv9-187,Salamence ex,Journey Together,59.39,-0.005202029961359587,-0.18518364938921625,0.22572946082345868,26.15062761506276,none,none,strong,log_price -0.10; mispricing +0.07; set_age -0.05,63.06,68.39,0.9399358289642445
sv8pt5-144,Leafeon ex,Prismatic Evolutions,340.75,-0.005268718053683115,-0.18525033748153977,0.22566277273113516,25.94142259414226,none,none,strong,log_price -0.21; premium_asof +0.09; rarity_SIR +0.05,216.46,223.32,-1.0217594472913538
sv8pt5-155,Espeon ex,Prismatic Evolutions,320.12,-0.00534858917108434,-0.18533020859894098,0.22558290161373395,25.732217573221757,none,none,strong,log_price -0.21; premium_asof +0.10; artwork +0.05,193.85,206.36,-1.0642406487836409
me1-182,Mega Kangaskhan ex,Mega Evolution,60.36,-0.0056956451911219525,-0.1856772646189786,0.22523584559369633,25.523012552301257,none,none,strong,log_price -0.10; set_age -0.07; rarity_SIR +0.05,59.44,60.86,0.3735357861966048
sv7-162,Orthworm ex,Stellar Crown,1.16,-0.006739914944996272,-0.24464905659695682,0.24251982836846178,25.313807531380757,none,none,strong,log_price +0.16; premium_asof -0.13; mispricing +0.06,1.03,1.12,0.2044489015766727
sv8pt5-149,Vaporeon ex,Prismatic Evolutions,295.02,-0.007011421537160905,-0.18699304096501757,0.22392006924765737,25.10460251046025,none,none,strong,log_price -0.20; premium_asof +0.09; rarity_SIR +0.05,218.16,90.49,-2.400239797241896
swsh7-184,Sylveon V,Evolving Skies,205.59,-0.007458369115478858,-0.1556340567727753,0.1693172750930565,24.89539748953975,none,none,strong,log_price -0.18; premium_asof +0.12; set_age +0.09,142.01,137.85,-0.9619338419804355
sv8pt5-156,Sylveon ex,Prismatic Evolutions,541.74,-0.007595372482985307,-0.18757699191084196,0.22333611830183298,24.686192468619247,none,none,strong,log_price -0.24; premium_asof +0.12; artwork +0.05,304.26,323.92,-1.248911837470444
sv8pt5-153,Jolteon ex,Prismatic Evolutions,194.83,-0.007694019493607799,-0.18767563892146444,0.2232374712912105,24.476987447698743,none,none,strong,log_price -0.18; premium_asof +0.08; rarity_SIR +0.05,168.97,157.39,-0.4189945724861621
me2-128,Mega Lopunny ex,Phantasmal Flames,15.33,-0.00836006072264432,-0.18834168015050096,0.22257143006217397,24.267782426778243,none,none,strong,set_age -0.08; rarity_SIR +0.05; mom_3m +0.03,14.25,15.07,0.27372838386017867
sv5-191,Iron Crown ex,Temporal Forces,1.87,-0.008691183484396181,-0.24660032513635674,0.24056855982906186,24.05857740585774,none,none,strong,log_price +0.13; mispricing -0.06; vol_6m -0.05,1.79,1.76,0.10821199482688822
me2pt5-284,Mega Gengar ex,Ascended Heroes,950.04,-0.009295207611085843,-0.1892768270389425,0.22163628317373243,23.84937238493724,none,none,strong,log_price -0.28; premium_asof +0.14; set_age -0.08,928.86,824.55,-0.18146080072650964
me2-108,Mega Heracross ex,Phantasmal Flames,2.05,-0.010026491795879472,-0.24793563344784003,0.23923325151757857,23.640167364016737,none,none,strong,log_price +0.12; set_age -0.08; mispricing -0.06,2.31,2.33,0.8808065766974092
me2pt5-295,Mega Dragonite ex,Ascended Heroes,232.73,-0.010543499688455586,-0.19226086457265848,0.1873614874622333,23.430962343096233,none,none,strong,log_price -0.19; mispricing +0.12; premium_asof +0.09,207.06,307.9,1.6178098428898777
swsh7-204,Leafeon VMAX,Evolving Skies,43.68,-0.010920720408623946,-0.16373204432140478,0.10446750386825578,23.221757322175733,none,none,strong,premium_asof +0.09; set_age +0.09; log_price -0.08,35.67,21.38,-1.6777192372365315
sv8pt5-150,Glaceon ex,Prismatic Evolutions,289.3,-0.01147452024152075,-0.1914561396693774,0.21945697054329755,23.01255230125523,none,none,strong,log_price -0.20; premium_asof +0.09; rarity_SIR +0.05,168.02,169.34,-1.2986548201741035
sv5-187,Incineroar ex,Temporal Forces,3.05,-0.012436906123386878,-0.2503460477753474,0.23682283719007116,22.80334728033473,none,none,strong,log_price +0.09; mid_skew -0.05; mispricing -0.04,2.16,2.68,-0.13884865430452367
sv4-227,Toxtricity ex,Paradox Rift,3.72,-0.012619666489097792,-0.2505288081410584,0.23664007682436025,22.594142259414227,none,none,strong,log_price +0.08; mid_skew -0.04; vol_6m -0.03,2.47,2.83,-0.6051354530771432
me2-127,Mega Sharpedo ex,Phantasmal Flames,19.35,-0.013041993940067389,-0.19302361336792404,0.2178894968447509,22.384937238493723,none,none,strong,set_age -0.08; rarity_SIR +0.05; mispricing +0.03,19.54,21.16,0.7106169010399622
me2pt5-277,Pikachu ex,Ascended Heroes,330.41,-0.013205535520446905,-0.19318715494830355,0.21772595526437138,22.17573221757322,none,none,strong,log_price -0.21; premium_asof +0.11; set_age -0.08,304.91,332.16,0.3617252676583856
sv8-226,Tatsugiri ex,Surging Sparks,1.95,-0.0133720776443419,-0.2512812192963025,0.23588766566911615,21.96652719665272,none,none,strong,log_price +0.12; mispricing -0.08; set_age -0.04,1.72,1.72,-0.1255532094319884
sv10-232,Cynthia's Garchomp ex,Destined Rivals,236.81,-0.016712023993746897,-0.19669364342160356,0.2142194667910714,21.75732217573222,none,none,strong,log_price -0.19; premium_asof +0.07; set_age -0.06,215.69,207.7,-0.1452302825683608
sv10-209,Ethan's Ho-Oh ex,Destined Rivals,5.35,-0.016722896867186438,-0.254632038519147,0.2325368464462716,21.548117154811717,none,none,strong,mispricing -0.07; log_price +0.06; set_age -0.06,5.33,6.07,0.8728756786607237
sv8-239,Latias ex,Surging Sparks,187.18,-0.01774568068025396,-0.1977273001081106,0.21318581010456433,21.338912133891213,none,none,strong,log_price -0.17; premium_asof +0.06; mispricing +0.05,169.93,158.94,-0.2557184062234995
me2pt5-290,Mega Dragonite ex,Ascended Heroes,627.72,-0.018546017227882218,-0.19852763665573886,0.21238547355693607,21.12970711297071,none,none,strong,log_price -0.25; premium_asof +0.09; set_age -0.08,406.94,371.29,-1.2743555627484568
sv8pt5-163,Pecharunt ex,Prismatic Evolutions,29.46,-0.018837062144193315,-0.19881868157204996,0.21209442864062497,20.920502092050206,none,none,strong,log_price -0.05; mispricing -0.05; rarity_SIR +0.05,29.29,27.59,0.08981776595982861
sv8-237,Milotic ex,Surging Sparks,124.66,-0.019148369984306635,-0.19912998941216328,0.21178312080051165,20.711297071129707,none,none,strong,log_price -0.15; premium_asof +0.05; rarity_SIR +0.05,128.24,117.26,0.10608514837978712
sv8pt5-147,Ceruledge ex,Prismatic Evolutions,102.2,-0.01922971888258178,-0.1992113383104384,0.2117017719022365,20.502092050209207,none,none,strong,log_price -0.13; rarity_SIR +0.05; set_age -0.04,80.84,69.7,-0.9165180232531848
sv10-233,Team Rocket's Nidoking ex,Destined Rivals,101.85,-0.019451428011107826,-0.19943304743896448,0.21148006277371045,20.292887029288703,none,none,strong,log_price -0.13; set_age -0.06; rarity_SIR +0.05,113.07,109.2,0.6261054517690245
sv4-220,Tsareena ex,Paradox Rift,2.74,-0.019512570242859805,-0.2574217118948204,0.22974717307059825,20.0836820083682,none,none,strong,log_price +0.10; premium_asof -0.10; mom_3m -0.03,2.19,2.05,-0.6548635513633839
sv10-239,Ethan's Ho-Oh ex,Destined Rivals,26.01,-0.01967708979846702,-0.1570190370191618,0.16432181329737153,19.874476987447697,none,none,strong,set_age -0.06; log_price -0.04; premium_asof +0.03,25.82,22.51,-0.19124413167720458
me4-102,Gourgeist ex,Chaos Rising,1.4,-0.019721959841649508,-0.25763110149361007,0.22953778347180853,19.665271966527197,none,none,strong,log_price +0.14; lifecycle -0.12; set_age -0.09,1.4,1.35,0.19957977236611804
sv9-186,Hop's Zacian ex,Journey Together,32.42,-0.019767407222877675,-0.19974902665073432,0.2111640835619406,19.456066945606697,none,none,strong,log_price -0.06; set_age -0.05; mispricing +0.05,34.89,39.56,1.2115326083509104
sv8-240,Hydreigon ex,Surging Sparks,38.15,-0.019902782100436566,-0.1998844015282932,0.21102870868438173,19.246861924686193,none,none,strong,log_price -0.07; rarity_SIR +0.05; set_age -0.04,34.47,27.09,-0.8054352992384524
sv8-248,Alolan Exeggutor ex,Surging Sparks,10.74,-0.01993028545284087,-0.15727223267353566,0.16406861764299768,19.03765690376569,none,none,strong,premium_asof -0.04; set_age -0.04; lifecycle -0.03,12.63,11.71,0.6978721294723086
sv8pt5-152,Wellspring Mask Ogerpon ex,Prismatic Evolutions,17.41,-0.020042049252981472,-0.20002366868083812,0.2108894415318368,18.723849372384937,none,none,strong,rarity_SIR +0.05; set_age -0.04; premium_asof -0.03,18.4,17.05,0.259030134013882
sv6pt5-95,Pecharunt ex,Shrouded Fable,21.41,-0.020042049252981472,-0.15738399647367626,0.16395685384285708,18.723849372384937,none,none,strong,log_price -0.03; set_age -0.03; mid_skew -0.02,,,
sv8-217,Milotic ex,Surging Sparks,2.4,-0.020059633890002215,-0.2579687755419628,0.22920010942345584,18.410041841004183,none,none,strong,log_price +0.11; mispricing -0.10; premium_asof +0.05,2.59,2.26,0.11015009919893247
sv10-235,Arven's Mabosstiff ex,Destined Rivals,30.64,-0.02019593006072732,-0.20017754948858396,0.21073556072409097,18.200836820083683,none,none,strong,premium_asof -0.10; mispricing +0.07; set_age -0.06,25.6,26.62,-0.17794936872168296
sv9-182,Volcanion ex,Journey Together,20.34,-0.020225954029173376,-0.20020757345703002,0.2107055367556449,17.88702928870293,none,none,strong,premium_asof -0.11; mispricing +0.10; set_age -0.05,23.55,23.01,0.8597848583930774
sv6pt5-93,Pecharunt ex,Shrouded Fable,23.75,-0.020225954029173376,-0.20020757345703002,0.2107055367556449,17.88702928870293,none,none,strong,rarity_SIR +0.05; log_price -0.04; mispricing +0.04,19.75,19.09,-0.43497949747102316
sv9-175,N's Zoroark ex,Journey Together,4.59,-0.020271625079000957,-0.2581807667309615,0.22898811823445708,17.573221757322173,none,none,strong,log_price +0.07; set_age -0.05; lifecycle -0.03,4.07,4.09,-0.08990534098208033
sv8-241,Archaludon ex,Surging Sparks,12.85,-0.020572486539314615,-0.20055410596717127,0.21035900424550366,17.364016736401673,none,none,strong,premium_asof -0.15; mispricing +0.08; rarity_SIR +0.05,12.34,11.15,-0.18227742311530926
sv8-242,Alolan Exeggutor ex,Surging Sparks,33.23,-0.020648049510069277,-0.20062966893792591,0.21028344127474902,17.154811715481173,none,none,strong,log_price -0.06; rarity_SIR +0.05; premium_asof -0.04,27.6,28.46,-0.22675403073810033
sv6pt5-91,Munkidori ex,Shrouded Fable,19.41,-0.020757127281883517,-0.20073874670974018,0.21017436350293478,16.94560669456067,none,none,strong,rarity_SIR +0.05; mispricing +0.04; set_age -0.03,15.72,16.01,-0.3517807522691179
swsh11-183,Galarian Perrserker V,Lost Origin,1.89,-0.02123390689124974,-0.16940959454854618,0.15554173731728563,16.736401673640167,none,none,strong,log_price +0.13; mispricing -0.09; set_age +0.05,1.93,1.97,0.5081382938201477
sv6pt5-84,Fezandipiti ex,Shrouded Fable,11.99,-0.021269833492824516,-0.25917897514478505,0.22798990982063352,16.527196652719663,none,none,strong,mispricing +0.04; set_age -0.03; vol_6m +0.03,6.07,5.98,-1.6410282280683688
sv8-220,Latias ex,Surging Sparks,7.88,-0.021364267415823597,-0.2592734090677842,0.22789547589763445,16.317991631799163,none,none,strong,premium_asof +0.06; set_age -0.04; mispricing -0.03,6.85,6.67,-0.26632421554734986
me2-126,Rotom ex,Phantasmal Flames,18.14,-0.021467543462005783,-0.20144916288986242,0.2094639473228125,16.10878661087866,none,none,strong,set_age -0.08; mispricing +0.06; rarity_SIR +0.05,13.38,11.59,-1.086831280927766
sv6pt5-83,Munkidori ex,Shrouded Fable,2.52,-0.021974628182969812,-0.2598837698349304,0.22728511513048824,15.899581589958158,none,none,strong,log_price +0.11; set_age -0.03; rarity_UR -0.03,2.19,2.51,0.32509510312707857
sv6pt5-80,Kingdra ex,Shrouded Fable,3.78,-0.022313695103476385,-0.26022283675543695,0.22694604820998165,15.690376569037657,none,none,strong,log_price +0.08; set_age -0.03; premium_asof -0.03,2.74,3.03,-0.44368629778380964
