product_id,name,set_id,set_name,series,first_month,last_month,n_months,gap_months,gap_flagged,release_month,age_at_first_month,age_at_last_month,first_price,last_price,total_return_pct,cagr_pct,annual_pct,se_monthly,t,ci_lo_pct,ci_hi_pct,trend_reported,significant_positive,max_drawdown_pct,is_pokemon_center,is_retailer_exclusive,variant_label,full_history,late_start,delisted
123448,XY Evolutions Elite Trainer Box [Mega Blastoise],xy12,Evolutions,XY,2024-03,2026-08,30,0,False,2016-11,88,117,191.99,601.26,213.1725610708891,60.38061609923781,60.38061609923775,0.010723487643948785,3.6709112321513526,24.6280138678056,106.38972909938728,True,True,-4.596343467543129,False,False,Mega Blastoise,True,False,False
100495,Ancient Origins Elite Trainer Box,xy7,Ancient Origins,XY,2024-03,2025-10,13,7,True,2015-08,103,122,1250.0,2625.0,110.00000000000001,59.77429981144275,59.77429981144277,0.02051276276812543,1.9036603881464227,-1.3772452994725848,158.84317425276998,True,False,0.0,False,False,,False,False,True
229284,Battle Styles Elite Trainer Box [Single Strike Urshifu] (Red),swsh5,Battle Styles,Sword & Shield,2024-03,2026-08,30,0,False,2021-03,36,65,37.64,116.4,209.24548352816154,59.54535007441146,59.54535007441144,0.014438600663627819,2.696233249977413,13.605545451363387,124.06229052669029,True,True,-8.235919234856537,False,False,Single Strike Urshifu,True,False,False
247281,Chilling Reign Pokemon Center Elite Trainer Box [Ice Rider Calyrex] (Exclusive),swsh6,Chilling Reign,Sword & Shield,2024-03,2026-08,30,0,False,2021-06,33,62,65.5,199.59,204.71755725190837,58.5745323299008,58.574532329900734,0.019810575717106153,1.9394293015797854,-0.48782709405401636,152.69152073900932,True,False,-14.37743990137662,True,False,Ice Rider Calyrex,True,False,False
118331,Fates Collide Elite Trainer Box,xy10,Fates Collide,XY,2024-03,2026-07,24,5,False,2016-05,94,122,275.22,775.97,181.94535280866214,55.929336789998516,55.929336789998516,0.019026350575628525,1.9456908266038104,-0.32616853033436977,143.93522064182324,True,False,-9.901169973112435,False,False,,False,False,True
532845,Temporal Forces Elite Trainer Box [Walking Wake],sv5,Temporal Forces,Scarlet & Violet,2024-03,2026-08,30,0,False,2024-03,0,29,44.29,128.9,191.03635132083997,55.588741176275946,55.588741176275924,0.01925424881490111,1.9131970554866986,-1.0755606806338691,144.71057452917074,True,False,-23.797696997064797,False,False,Walking Wake,True,False,False
155663,Ultra Prism Elite Trainer Box [Dawn Wings Necrozma],sm5,Ultra Prism,Sun & Moon,2024-03,2026-08,28,2,False,2018-02,73,102,263.49,755.99,186.9141143876428,54.67302698009926,54.673026980099195,0.018607672497596647,1.9532408808652681,-0.1508119346132486,139.5987963319232,True,False,-5.500068750859388,False,False,Dawn Wings Necrozma,False,False,False
173393,Dragon Majesty Elite Trainer Box,sm75,Dragon Majesty,Sun & Moon,2024-03,2026-08,30,0,False,2018-09,66,95,381.99,1053.37,175.75852771014945,52.15556535985395,52.15556535985395,0.013025192644281543,2.685393857258004,12.005829919521126,106.69742000582971,True,True,-7.330034817665387,False,False,,True,False,False
206038,Sword & Shield Elite Trainer Box [Zacian],swsh1,Sword & Shield,Sword & Shield,2024-03,2026-08,30,0,False,2020-02,49,78,61.65,158.06,156.38280616382806,47.63706588759471,47.63706588759473,0.014118530538645709,2.2995005127319232,5.920537448138674,105.78354065254057,True,True,-11.758409785932733,False,False,Zacian,True,False,False
206039,Sword & Shield Elite Trainer Box [Zamazenta],swsh1,Sword & Shield,Sword & Shield,2024-03,2026-08,30,0,False,2020-02,49,78,58.84,140.96,139.56492182188987,43.54984061338085,43.54984061338085,0.011000877001677813,2.7385097736749597,10.823812908204955,85.9397921744075,True,True,-3.6902800658978663,False,False,Zamazenta,True,False,False
565632,Surging Sparks Pokemon Center Elite Trainer Box (Exclusive),sv8,Surging Sparks,Scarlet & Violet,2024-10,2026-08,23,0,False,2024-11,-1,21,149.99,283.58,89.06593772918193,41.540256410980334,41.54025641098036,0.0303492398130554,0.9539338008066711,-30.677463605840437,188.99179439969114,True,False,-33.54980551327582,True,False,,False,True,False
543845,Twilight Masquerade Elite Trainer Box,sv6,Twilight Masquerade,Scarlet & Violet,2024-04,2026-08,29,0,False,2024-05,-1,27,49.74,108.64,118.41576196220345,39.767893017960155,39.767893017960155,0.02582497321764226,1.0803914197581983,-23.8595417338355,156.56614582474867,True,False,-29.63409730599116,False,False,,False,True,False
210572,Rebel Clash Elite Trainer Box,swsh2,Rebel Clash,Sword & Shield,2024-03,2026-08,30,0,False,2020-05,46,75,148.37,304.63,105.31778661454472,34.672822289785586,34.67282228978554,0.010496970429644186,2.3632065582487525,5.210126356823386,72.38615418048968,True,True,-9.253892296286326,False,False,,True,False,False
218791,Champion's Path Elite Trainer Box,swsh35,Champion's Path,Sword & Shield,2024-03,2026-08,30,0,False,2020-09,42,71,107.82,211.82,96.45705805972919,32.23673731687677,32.23673731687673,0.01103992662145702,2.109189704212748,1.9961131957618727,71.44334375419372,True,True,-13.36605316973415,False,False,,True,False,False
610930,Journey Together Elite Trainer Box,sv9,Journey Together,Scarlet & Violet,2025-02,2026-08,19,0,False,2025-03,-1,17,90.54,135.52,49.67969958029601,30.85046446719135,30.85046446719133,0.025449193571397414,0.8804633692449952,-28.08462030719606,138.0832045164459,True,False,-26.90523525513585,False,False,,False,True,False
593355,Prismatic Evolutions Elite Trainer Box,sv8pt5,Prismatic Evolutions,Scarlet & Violet,2024-12,2026-08,21,0,False,2025-01,-1,19,106.67,161.72,51.60776225742944,28.360932234256573,28.360932234256573,0.023478943313195014,0.8861695404778249,-26.10676123113851,122.97749020835442,True,False,-22.586346564548187,False,False,,False,True,False
648394,Mega Evolution Elite Trainer Box [Mega Lucario],me1,Mega Evolution,Mega Evolution,2025-09,2026-08,12,0,False,2025-09,0,11,99.68,121.17,21.55898876404494,23.735692946417508,23.73569294641755,0.031172671418898037,0.5693491192998015,-40.56005052225679,157.579655491851,True,False,-22.69261637239166,False,False,Mega Lucario,False,True,False
538775,Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Walking Wake],sv5,Temporal Forces,Scarlet & Violet,2024-03,2026-08,30,0,False,2024-03,0,29,149.99,208.04,38.702580172011444,14.49686689326044,14.496866893260396,0.04044938261750412,0.27890263603099924,-55.779964418394755,196.46137448668918,True,False,-54.50363357557171,True,False,Walking Wake,True,False,False
593324,Prismatic Evolutions Pokemon Center Elite Trainer Box (Exclusive),sv8pt5,Prismatic Evolutions,Scarlet & Violet,2024-12,2026-08,21,0,False,2025-01,-1,19,383.32,476.42,24.28780131482835,13.934985967256885,13.934985967256907,0.038885713619883314,0.27957525838144115,-54.3485211078224,184.3540087281458,True,False,-45.49561986997666,True,False,,False,True,False
532853,Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Iron Leaves],sv5,Temporal Forces,Scarlet & Violet,2024-03,2026-08,30,0,False,2024-03,0,29,149.47,194.64,30.220111059075382,11.545740503446389,11.54574050344641,0.03542750852149482,0.2570143796955804,-51.51862347214845,156.64395517553572,True,False,-58.031712049240646,True,False,Iron Leaves,True,False,False
557340,Stellar Crown Pokemon Center Elite Trainer Box (Exclusive),sv7,Stellar Crown,Scarlet & Violet,2024-09,2026-08,24,0,False,2024-09,0,23,149.99,182.65,21.77478498566572,10.825226755981587,10.825226755981564,0.04452824693896374,0.19235775000359673,-61.11338676203339,215.84727655128066,True,False,-47.603173544903,True,False,,False,True,False
543844,Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive),sv6,Twilight Masquerade,Scarlet & Violet,2024-05,2026-08,28,0,False,2024-05,0,27,149.98,188.22,25.4967328977197,10.620758253824715,10.620758253824757,0.03298014621215409,0.25504630494791325,-49.07190579965878,140.27901198331406,True,False,-51.97359647953059,True,False,,False,True,False
